4,2,0.306901,0.880556,0.065365,0.238889
4,3,0.386198,0.906713,0.055729,0.186574
4,4,0.416927,0.830324,0.054166,0.261574
4,5,0.326433,0.744908,0.060156,0.262037
4,6,0.429948,0.740741,0.055209,0.246297
4,7,0.253646,0.621991,0.047917,0.185648
4,8,0.317057,0.624537,0.050781,0.212963
4,9,0.417936,0.621354,0.048633,0.189004
4,51,0.000260,0.265740,0.055208,0.212963
4,52,0.040625,0.173611,0.031771,0.145371
4,55,0.146615,0.146759,0.027865,0.138889
4,56,0.179167,0.140741,0.034115,0.154629
4,57,0.246355,0.241203,0.041667,0.236574
4,58,0.280469,0.275926,0.055469,0.224074
4,60,0.367969,0.147685,0.032813,0.143982
4,61,0.385416,0.149074,0.026302,0.134259
4,62,0.292448,0.113426,0.023698,0.114352
4,53,0.056771,0.200463,0.037500,0.167593
4,54,0.132812,0.175926,0.027604,0.106019
4,59,0.350521,0.332870,0.052864,0.131019
4,101,0.791462,0.656647,0.043713,0.197289
4,102,0.890182,0.825879,0.054635,0.248981
4,103,0.823568,0.599769,0.029948,0.174537
4,104,0.940234,0.675849,0.049392,0.193673
4,105,0.857147,0.575411,0.033912,0.149897
4,106,0.979902,0.633096,0.040196,0.171046
4,153,0.519011,0.202778,0.040885,0.185648
4,156,0.542448,0.145371,0.029687,0.134722
4,157,0.573177,0.150000,0.028386,0.127315
4,158,0.597396,0.134722,0.040364,0.158334
4,159,0.633854,0.290741,0.059375,0.209259
4,160,0.699479,0.207871,0.042709,0.193055
4,161,0.779688,0.268981,0.049218,0.203704
4,162,0.780469,0.202777,0.048438,0.201389
4,163,0.822657,0.206945,0.037760,0.192129
4,164,0.828646,0.180092,0.032031,0.175000
4,166,0.820573,0.136574,0.030208,0.140740
4,152,0.528385,0.327778,0.042969,0.172222
4,151,0.565105,0.330556,0.068489,0.169444
4,154,0.509635,0.198148,0.037240,0.189352
4,155,0.568229,0.160648,0.034114,0.156019
4,165,0.900261,0.180556,0.033073,0.158796
5,1,0.040104,0.803704,0.079687,0.227778
5,2,0.304688,0.884953,0.065104,0.230093
5,3,0.379688,0.909490,0.055209,0.181018
5,4,0.417969,0.835185,0.052083,0.271296
5,5,0.329297,0.752547,0.055989,0.260648
5,6,0.433203,0.750926,0.049218,0.246297
5,7,0.252604,0.621297,0.047396,0.183334
5,8,0.315625,0.628472,0.052604,0.222685
5,9,0.417513,0.628125,0.047526,0.190509
5,52,0.040364,0.170833,0.034635,0.157408
5,54,0.132031,0.176852,0.029167,0.106018
5,55,0.141146,0.143056,0.031771,0.143056
5,56,0.181510,0.139351,0.033854,0.153241
5,57,0.249479,0.239351,0.040886,0.231482
5,58,0.284635,0.270371,0.057292,0.229629
5,60,0.363802,0.138426,0.034115,0.152778
5,61,0.385416,0.147223,0.026302,0.135185
5,62,0.292708,0.112500,0.023698,0.115278
5,53,0.053907,0.200926,0.040625,0.168982
5,59,0.352604,0.326389,0.059635,0.139352
5,63,0.266927,0.091204,0.021875,0.111111
5,51,0.000260,0.263426,0.053906,0.209722
5,101,0.791518,0.655886,0.042634,0.197354
5,102,0.889974,0.826157,0.054427,0.249537
5,103,0.823014,0.600058,0.029818,0.174422
5,104,0.941862,0.674730,0.049957,0.193133
5,105,0.856785,0.575052,0.033015,0.149177
5,106,0.979923,0.633152,0.040154,0.170984
5,153,0.519792,0.203704,0.034114,0.197222
5,156,0.542187,0.148148,0.028386,0.134260
5,157,0.574479,0.149074,0.029688,0.126852
5,158,0.595573,0.139351,0.036458,0.158797
5,159,0.633333,0.288426,0.060937,0.211574
5,160,0.697657,0.202315,0.049218,0.201852
5,161,0.780990,0.262500,0.047396,0.215741
5,162,0.788542,0.202315,0.046615,0.217129
5,163,0.824739,0.212037,0.037240,0.182871
5,164,0.832291,0.175000,0.031250,0.166667
5,166,0.813281,0.137500,0.031510,0.149537
5,152,0.525521,0.332407,0.056771,0.167593
5,151,0.565625,0.335648,0.071875,0.164352
5,154,0.513281,0.198611,0.028907,0.183797
5,155,0.570573,0.153241,0.034375,0.164352
5,165,0.899479,0.179629,0.034636,0.158334
6,1,0.039843,0.805324,0.079167,0.228241
6,2,0.295442,0.895371,0.060677,0.209259
6,4,0.415235,0.848842,0.051823,0.287500
6,5,0.334375,0.757176,0.058334,0.250463
6,6,0.429427,0.754630,0.051562,0.245370
6,7,0.259115,0.620602,0.040104,0.183797
6,8,0.314323,0.645833,0.052604,0.242592
6,9,0.417090,0.634896,0.046420,0.192014
6,52,0.040365,0.169444,0.035416,0.162500
6,54,0.132031,0.174073,0.029167,0.108797
6,55,0.142969,0.147685,0.029687,0.137500
6,56,0.183593,0.141204,0.034896,0.149074
6,57,0.248177,0.235185,0.047917,0.224537
6,58,0.286979,0.278241,0.052344,0.221759
6,60,0.362760,0.144444,0.032813,0.144445
6,61,0.384375,0.144907,0.026302,0.135648
6,62,0.292969,0.113426,0.023437,0.115278
6,53,0.059115,0.202778,0.032552,0.166666
6,51,0.000260,0.270370,0.056510,0.205093
6,59,0.363802,0.330093,0.049219,0.137037
6,63,0.265105,0.086111,0.028385,0.123611
6,101,0.791573,0.655126,0.041555,0.197420
6,102,0.889844,0.825174,0.054427,0.248727
6,103,0.822461,0.600347,0.029687,0.174306
6,104,0.943489,0.673611,0.050521,0.192592
6,105,0.856424,0.574692,0.032118,0.148457
6,106,0.979944,0.633208,0.040111,0.170921
6,153,0.519792,0.203704,0.034114,0.197222
6,156,0.542187,0.148148,0.028386,0.134260
6,157,0.575000,0.140278,0.028125,0.132870
6,158,0.595573,0.139351,0.036458,0.158797
6,159,0.633333,0.288426,0.060937,0.211574
6,160,0.697657,0.202315,0.049218,0.201852
6,161,0.780990,0.262500,0.047396,0.215741
6,162,0.778385,0.202315,0.052604,0.204167
6,163,0.824739,0.204629,0.037240,0.194445
6,164,0.832291,0.175000,0.031250,0.166667
6,166,0.813281,0.137500,0.031510,0.149537
6,152,0.528385,0.322685,0.040886,0.177315
6,151,0.565625,0.335648,0.071875,0.164352
6,154,0.513281,0.198611,0.028907,0.183797
6,155,0.570573,0.153241,0.034375,0.164352
6,165,0.899479,0.179629,0.034636,0.158334
7,1,0.039843,0.803704,0.079167,0.229629
7,2,0.290625,0.899537,0.062500,0.200926
7,4,0.415235,0.855324,0.053907,0.289352
7,5,0.334505,0.759259,0.060156,0.248148
7,6,0.428125,0.760648,0.052604,0.252778
7,7,0.261719,0.622222,0.038021,0.191666
7,8,0.318229,0.644444,0.055209,0.237963
7,9,0.416666,0.641667,0.045312,0.193519
7,52,0.039584,0.168982,0.036198,0.164352
7,54,0.132812,0.177315,0.027344,0.103704
7,55,0.140365,0.149537,0.032292,0.135648
7,56,0.184114,0.140278,0.033333,0.149537
7,57,0.250000,0.232871,0.045573,0.226389
7,58,0.286718,0.268981,0.056250,0.231019
7,59,0.364583,0.337037,0.050261,0.130556
7,60,0.362239,0.143518,0.032292,0.144444
7,61,0.383854,0.143982,0.026563,0.135648
7,62,0.292969,0.113889,0.023437,0.115278
7,63,0.268229,0.090278,0.021094,0.112500
7,51,0.000260,0.273611,0.056510,0.195371
7,53,0.058072,0.205556,0.034635,0.164352
7,101,0.791629,0.654365,0.040476,0.197487
7,102,0.889714,0.824190,0.054427,0.247917
7,103,0.821908,0.600637,0.029558,0.174190
7,104,0.945117,0.672492,0.051085,0.192052
7,105,0.856062,0.574331,0.031221,0.147736
7,106,0.979966,0.633265,0.040069,0.170858
7,153,0.519792,0.203704,0.034114,0.197222
7,156,0.542187,0.148148,0.028386,0.134260
7,157,0.575000,0.140278,0.028125,0.132870
7,158,0.595573,0.139351,0.036458,0.158797
7,159,0.633333,0.288426,0.060937,0.211574
7,160,0.701302,0.199074,0.039323,0.202778
7,161,0.780990,0.262500,0.047396,0.215741
7,162,0.778385,0.202315,0.052604,0.204167
7,163,0.824739,0.204629,0.037240,0.194445
7,164,0.832291,0.175000,0.031250,0.166667
7,166,0.813281,0.137500,0.031510,0.149537
7,152,0.514583,0.337500,0.048698,0.162500
7,151,0.565625,0.335648,0.076823,0.164352
7,154,0.513281,0.198611,0.028907,0.183797
7,155,0.570573,0.157408,0.033334,0.160185
7,165,0.899479,0.179629,0.034636,0.158334
8,1,0.039323,0.806944,0.078125,0.225000
8,2,0.289193,0.902315,0.070573,0.195371
8,4,0.414974,0.857176,0.060677,0.285648
8,5,0.337630,0.758333,0.061719,0.239815
8,6,0.426563,0.765509,0.052083,0.249537
8,7,0.262761,0.626158,0.038021,0.191203
8,8,0.314843,0.649305,0.050521,0.236574
8,9,0.416432,0.645972,0.046719,0.194908
8,52,0.039323,0.169907,0.035416,0.162500
8,54,0.130990,0.171760,0.031250,0.111111
8,55,0.144271,0.151852,0.028385,0.132871
8,56,0.183594,0.139352,0.032552,0.147685
8,57,0.255468,0.233796,0.040365,0.225463
8,58,0.287760,0.275000,0.052344,0.224537
8,59,0.367188,0.336111,0.048177,0.130556
8,60,0.360938,0.142593,0.032292,0.145371
8,61,0.383854,0.143518,0.026563,0.135648
8,62,0.292969,0.114814,0.023177,0.115278
8,63,0.270834,0.093981,0.020833,0.109722
8,51,0.000260,0.276852,0.055208,0.198148
8,53,0.059896,0.197685,0.030729,0.174074
8,101,0.791686,0.653605,0.039398,0.197553
8,102,0.889584,0.823206,0.054427,0.247107
8,103,0.821354,0.600926,0.029427,0.174074
8,104,0.946745,0.671374,0.051650,0.191513
8,105,0.855700,0.573971,0.030324,0.147016
8,106,0.979986,0.633321,0.040026,0.170796
8,153,0.519792,0.203704,0.034114,0.197222
8,156,0.542187,0.148148,0.028386,0.134260
8,157,0.570833,0.150925,0.028125,0.132871
8,158,0.595573,0.139351,0.036979,0.166204
8,159,0.633333,0.288426,0.060937,0.211574
8,160,0.706771,0.188889,0.042708,0.212963
8,161,0.780990,0.262500,0.047396,0.215741
8,162,0.778385,0.202315,0.052604,0.204167
8,163,0.824739,0.204629,0.037240,0.194445
8,164,0.832291,0.175000,0.031250,0.166667
8,166,0.813281,0.137500,0.031510,0.149537
8,152,0.514583,0.337500,0.048698,0.162500
8,151,0.565625,0.335648,0.076823,0.164352
8,154,0.513281,0.198611,0.028907,0.183797
8,155,0.570573,0.158797,0.033334,0.160185
8,165,0.899479,0.179629,0.034636,0.158334
9,1,0.039713,0.803704,0.078907,0.226852
9,2,0.280078,0.908565,0.063282,0.182870
9,4,0.415495,0.860416,0.054427,0.279166
9,5,0.342187,0.763889,0.064584,0.238889
9,6,0.427995,0.768056,0.053386,0.256481
9,7,0.265755,0.626621,0.037240,0.195833
9,8,0.317057,0.648148,0.051302,0.233333
9,9,0.416198,0.650278,0.048125,0.196297
9,52,0.038802,0.169907,0.035417,0.162500
9,54,0.132292,0.170833,0.030468,0.112037
9,55,0.144271,0.151852,0.028385,0.132871
9,56,0.182812,0.138889,0.033333,0.150463
9,57,0.256510,0.232871,0.040365,0.226389
9,58,0.288021,0.265741,0.052604,0.232870
9,59,0.367968,0.335648,0.048698,0.132871
9,60,0.360417,0.142129,0.032292,0.145834
9,61,0.383593,0.143056,0.026823,0.136111
9,62,0.292969,0.115278,0.023177,0.115278
9,63,0.271875,0.095370,0.020573,0.108797
9,51,0.000260,0.268982,0.054427,0.203240
9,53,0.056510,0.199537,0.039584,0.176852
9,101,0.791741,0.652844,0.038318,0.197619
9,102,0.889453,0.822222,0.054427,0.246297
9,103,0.820801,0.601216,0.029297,0.173958
9,104,0.948373,0.670254,0.052214,0.190972
9,105,0.855339,0.573611,0.029427,0.146296
9,106,0.980007,0.633377,0.039984,0.170733
9,153,0.519792,0.203704,0.034114,0.197222
9,156,0.547656,0.154167,0.026042,0.147685
9,157,0.572917,0.153241,0.028125,0.132871
9,158,0.596094,0.158797,0.038802,0.174074
9,159,0.633333,0.288426,0.060937,0.211574
9,160,0.706771,0.188889,0.042708,0.212963
9,161,0.780990,0.262500,0.047396,0.215741
9,162,0.778385,0.202315,0.052604,0.204167
9,166,0.813281,0.137500,0.031510,0.149537
9,152,0.514583,0.337500,0.048698,0.162500
9,151,0.565625,0.335648,0.076823,0.164352
9,154,0.513281,0.198611,0.028907,0.183797
9,155,0.570833,0.157870,0.033334,0.160185
9,165,0.899479,0.179629,0.034636,0.158334
9,163,0.813281,0.196760,0.026563,0.184722
9,164,0.832812,0.169907,0.029948,0.185648
10,1,0.038933,0.806018,0.077343,0.227778
10,2,0.277214,0.911111,0.065365,0.177778
10,4,0.418490,0.861574,0.058854,0.276852
10,5,0.344531,0.766666,0.066146,0.240740
10,6,0.427474,0.768981,0.052344,0.251852
10,7,0.265365,0.626158,0.039062,0.187500
10,8,0.315625,0.651158,0.051562,0.231018
10,9,0.415963,0.654583,0.049531,0.197685
10,52,0.038541,0.169444,0.035677,0.163426
10,54,0.131250,0.172223,0.031771,0.111574
10,55,0.144271,0.151389,0.028385,0.133796
10,56,0.182552,0.137500,0.033593,0.150926
10,57,0.257812,0.232407,0.040886,0.226852
10,58,0.289323,0.261574,0.055469,0.233796
10,59,0.368229,0.333796,0.047135,0.134722
10,60,0.360156,0.142593,0.031771,0.143982
10,61,0.383333,0.142129,0.026563,0.135185
10,62,0.292969,0.116667,0.022917,0.115741
10,63,0.274740,0.100000,0.020573,0.108797
10,51,0.000260,0.273148,0.056250,0.198148
10,53,0.058334,0.201851,0.034375,0.177778
10,101,0.791797,0.652084,0.037240,0.197685
10,102,0.890235,0.824537,0.054688,0.248611
10,103,0.820248,0.601504,0.029167,0.173843
10,104,0.950000,0.669136,0.052778,0.190432
10,105,0.855361,0.573611,0.029511,0.146296
10,106,0.980029,0.633433,0.039942,0.170671
10,153,0.519792,0.203704,0.034114,0.197222
10,156,0.547656,0.154167,0.026042,0.147685
10,157,0.572917,0.153241,0.028125,0.132871
10,158,0.585417,0.171760,0.029167,0.172222
10,159,0.633333,0.288426,0.060937,0.211574
10,160,0.706771,0.188889,0.042708,0.212963
10,161,0.782552,0.264815,0.039583,0.212037
10,162,0.778385,0.202315,0.052604,0.204167
10,166,0.813281,0.137500,0.031510,0.149537
10,152,0.514583,0.337500,0.048698,0.162500
10,151,0.565625,0.335648,0.076823,0.164352
10,154,0.513281,0.198611,0.028907,0.183797
10,155,0.570833,0.157870,0.033334,0.160185
10,165,0.903125,0.179630,0.028906,0.154629
10,163,0.810156,0.195371,0.030729,0.190278
10,164,0.840625,0.177315,0.029427,0.178240
11,1,0.039062,0.807408,0.077604,0.225926
11,2,0.274089,0.916898,0.067448,0.166204
11,4,0.418490,0.867592,0.057813,0.264815
11,5,0.348438,0.768056,0.064062,0.240740
11,6,0.428255,0.768056,0.050260,0.244445
11,7,0.268359,0.628240,0.038802,0.189815
11,8,0.316016,0.653472,0.053907,0.231018
11,9,0.415729,0.658889,0.050937,0.199074
11,52,0.039323,0.171760,0.033854,0.155092
11,54,0.131250,0.175000,0.030729,0.108796
11,55,0.145052,0.150463,0.028907,0.136111
11,56,0.182552,0.137037,0.033334,0.150463
11,57,0.260677,0.230556,0.041146,0.230093
11,58,0.291927,0.259722,0.050000,0.225463
11,59,0.369271,0.331944,0.048698,0.135648
11,60,0.359115,0.140277,0.031510,0.144445
11,61,0.382031,0.142129,0.026563,0.133334
11,62,0.293229,0.118518,0.022396,0.113426
11,63,0.275521,0.095833,0.022396,0.118981
11,51,0.000260,0.274074,0.054948,0.198611
11,53,0.059896,0.199537,0.029948,0.174074
11,101,0.793295,0.652662,0.037318,0.197269
11,102,0.891015,0.826852,0.054948,0.250926
11,103,0.819694,0.601794,0.029036,0.173727
11,104,0.951628,0.668017,0.053342,0.189892
11,105,0.855384,0.573611,0.029597,0.146296
11,106,0.980050,0.633490,0.039900,0.170608
11,153,0.519792,0.203704,0.034114,0.197222
11,156,0.547656,0.154167,0.026042,0.147685
11,157,0.572396,0.152314,0.028125,0.132871
11,158,0.587240,0.171759,0.030729,0.183334
11,159,0.633333,0.288426,0.060937,0.211574
11,160,0.706771,0.188889,0.042708,0.212963
11,161,0.782552,0.264815,0.039583,0.212037
11,162,0.778385,0.202315,0.052604,0.204167
11,166,0.813281,0.137500,0.031510,0.149537
11,152,0.514583,0.337500,0.048698,0.162500
11,151,0.556250,0.335648,0.076823,0.164352
11,154,0.513281,0.198611,0.028907,0.183797
11,155,0.570833,0.157870,0.033334,0.160185
11,165,0.903125,0.179630,0.028906,0.154629
11,163,0.810156,0.195371,0.030729,0.190278
11,164,0.836458,0.174537,0.029427,0.178241
12,1,0.039323,0.806250,0.078125,0.230093
12,4,0.418359,0.867592,0.056510,0.264815
12,5,0.354036,0.771528,0.063282,0.242129
12,6,0.428776,0.769213,0.052344,0.242129
12,7,0.270052,0.627084,0.040625,0.187500
12,8,0.315104,0.659722,0.055729,0.238889
12,9,0.415495,0.663195,0.052344,0.200463
12,52,0.039843,0.172222,0.033073,0.152315
12,54,0.130209,0.173148,0.032552,0.110648
12,55,0.145313,0.150000,0.028907,0.136574
12,56,0.182812,0.137037,0.033073,0.149537
12,57,0.261458,0.230556,0.041666,0.230555
12,58,0.292969,0.269908,0.049218,0.211574
12,59,0.369531,0.331018,0.048438,0.137500
12,60,0.358594,0.139351,0.031510,0.144445
12,61,0.381510,0.142129,0.026563,0.132408
12,62,0.293229,0.118982,0.022396,0.112963
12,63,0.277083,0.098148,0.021354,0.118518
12,53,0.061198,0.205556,0.028646,0.168982
12,51,0.000260,0.272222,0.058854,0.204630
12,101,0.794791,0.653241,0.037396,0.196852
12,102,0.893229,0.828742,0.058594,0.250694
12,103,0.819141,0.602083,0.028907,0.173611
12,104,0.953255,0.666898,0.053907,0.189352
12,105,0.855407,0.573611,0.029681,0.146296
12,106,0.980071,0.633546,0.039858,0.170545
12,153,0.519792,0.203704,0.034114,0.197222
12,156,0.547656,0.154167,0.026042,0.147685
12,157,0.572396,0.146759,0.025781,0.131018
12,158,0.586458,0.171759,0.030729,0.183334
12,159,0.631510,0.288426,0.060937,0.211574
12,160,0.706771,0.188889,0.042708,0.212963
12,161,0.782552,0.264815,0.039583,0.212037
12,162,0.778385,0.202315,0.052604,0.204167
12,166,0.813281,0.137500,0.031510,0.149537
12,152,0.514583,0.337500,0.048698,0.162500
12,151,0.540624,0.343056,0.081511,0.156944
12,154,0.513281,0.198611,0.028907,0.183797
12,155,0.570833,0.157870,0.033334,0.160185
12,165,0.901823,0.178703,0.030990,0.162963
12,163,0.810156,0.195371,0.030729,0.190278
12,164,0.838021,0.175000,0.034636,0.185185
13,1,0.039584,0.804398,0.078646,0.231944
13,4,0.418750,0.867592,0.058334,0.264815
13,5,0.355859,0.778472,0.062240,0.243981
13,6,0.428385,0.774305,0.057813,0.252315
13,7,0.275651,0.627315,0.046094,0.187963
13,8,0.315104,0.664815,0.053125,0.241667
13,9,0.415625,0.667361,0.051041,0.199074
13,52,0.039323,0.171296,0.034114,0.157871
13,54,0.130468,0.170833,0.031250,0.112500
13,55,0.145573,0.150000,0.028646,0.136574
13,56,0.183594,0.136574,0.033333,0.150463
13,57,0.263020,0.225926,0.042188,0.232407
13,58,0.294271,0.256481,0.052083,0.222685
13,59,0.369011,0.328703,0.048177,0.137963
13,60,0.357032,0.136111,0.032031,0.146759
13,61,0.379167,0.142593,0.026563,0.131019
13,62,0.292969,0.116204,0.022917,0.115278
13,63,0.277604,0.099074,0.021614,0.119908
13,53,0.061198,0.202315,0.030208,0.168982
13,51,0.000260,0.267593,0.055729,0.212500
13,101,0.794531,0.654398,0.041146,0.202315
13,102,0.895442,0.830632,0.062240,0.250463
13,103,0.818139,0.601442,0.028947,0.173540
13,104,0.952735,0.666203,0.053907,0.187963
